SMILES,logPapp
CC(C)C1=NC(C)(c2cccc(-c3cccnc3)c2)N=C1N,1.579784
CC(=O)NCC1CN(c2ccc(C(C)=O)cc2)C(=O)O1,1.41
C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C1=O,0.18
F[C@@H]1CNCC[C@H]1n1cc(-c2ccc3c(c2)Cc2c[nH]nc2-3)c(-c2ccncc2)n1,1.055378
Oc1ncnc2c(-n3cc(CCN4CCC(Cc5ccc(Cl)cc5)CC4)cn3)nccc12,0.836324
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccc(OC)cc3)cc21,1.334454
OCCNc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,0.445604
CN1C[C@@H](OC(=O)N2CCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,-0.045757
CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,0.230449
CCCS(=O)(=O)N1CCC(CNC(=O)C2CC2)(C(=O)N2CCOCC2)CC1,1.342423
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(Br)cnc-2c1O,0.448706
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,1.89
CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3c1CN(C(=O)OC(C)C)CC3)C2)c1ccccc1,0.69897
CCCS(=O)(=O)c1ccc(C)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1,0.716003
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,1.0682815
CC(C)C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,0.774517
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,-0.400117
NC(N)=NN=Cc1c(Cl)cccc1Cl,1.67
CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(OC(F)(F)F)cc4)nc3c2)ccn1,1.0
COC(=O)N[C@H](C(=O)NN(CC[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)Cc1ccc(-c2cccnc2)cc1)C(C)(C)C,1.414973
CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21)S(C)(=O)=O,0.5049710000000001
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)c2csc1n2,0.832509
CN1CCN(c2ccc(-n3cc(-c4ccncc4OCC4CCNCC4)cn3)cc2)CC1,1.146128
O=C(O)CCCN1CC(c2nn[nH]n2)Oc2c(CCc3ccc(OCCCCc4ccccc4)cc3)cccc21,-0.283997
C[C@@H]1c2nnc(-c3nc(C(F)(F)F)ns3)n2CCN1C(=O)c1ccc(F)cc1,1.622214
C[C@H](Cc1cccc(CC(=O)NCc2c(F)cccc2Cl)c1)NC[C@H](O)c1ccc(O)c(CO)c1,0.0
Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(Cl)cc2)[C@@H]3C)n1,1.669317
COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,1.7623259999999998
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,1.34
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,0.94939
COC(C)(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@@]4(C)C3CC[C@]12C,1.24
COc1cccc(-c2cccc(C3(C)CSCC(N)=N3)c2)c1,0.863323
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)C(C(C)C)=N2)cc1,1.477121
CC(=O)Oc1ccccc1C(=O)O[C@H]1C[C@H](n2cc(F)c(=O)[nH]c2=O)O[C@@H]1CO,0.272538
O=C(NCc1cc(Cl)ccc1-n1cnnn1)[C@@H]1CC=NN1C(=O)[C@H](O)c1ccc(F)cc1,0.763428
O=C(NCc1cc(Cl)ccc1-n1cnnn1)[C@@H]1[C@H]2C[C@H]2CN1C(=O)[C@H](O)CC1CC1,0.531479
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,1.52
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.7389939999999999
COc1ccc2c(c1)CCC(c1cccnc1)=C2,1.130334
Cc1ccnc2[nH]c(Cc3nc4ccc(/C(N)=N\O)cc4[nH]3)nc12,-0.699485
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)/C=C\c2ccccc2OCOC1=O,-0.520713
CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(C4CCS(=O)(=O)C4)c4ccccc43)cc1C2,-0.522879
CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2cc(Cl)ccn2)nc2nc(N)sc12,0.0
Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C(=O)C(C)(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,-0.522879
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,1.643453
COc1cc(Cl)ccc1C[C@@H](C)C(=O)N1CCN(c2ccc(Cl)cc2[C@@H](NC(=O)[C@@H](C)N)C(C)C)CC1,0.477121
CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1SC,-0.522879
Oc1cc(N2CCOCC2)nc(Cc2nc3cccc(-c4ccccc4)c3o2)n1,1.509203
Cn1c(N2CCCN(CCCN3c4ccccc4COc4ccc(C(C)(C)C(=O)O)cc43)CC2)cc(=O)n(C)c1=O,0.662758
COC(=O)c1ccc(-c2cccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c2)cc1,0.68842
COc1cc(CNC(=O)[C@@H](CC2CCCCC2)N/C(N)=N/C(=O)Cc2ccc(OC)c(OC)c2)ccc1F,0.69897
C[C@@H]1CCCN1CCCOc1ccc(-c2cnn(-c3ccccn3)c(=O)c2)cc1,1.136721
O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21,1.2
NC(=O)CC[C@H](N)C(=O)O,-0.070291
O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,0.79
NCc1ccc(C(=O)Nc2ccncc2F)cc1-c1cccc(C(=O)Nc2ccccc2)c1,0.361728
CC(NC(=O)[C@@H](N)CCC(=O)OCc1ccccc1)C(=O)O,0.308748
Cc1nc(CNC2CCN(CCn3c(=O)ccc4ccc(C#N)cc43)CC2)ccc1C#N,1.232996
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,-0.0861865
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)ccnc3O)nc12,0.255273
COc1ccc(CCNc2ncc(C)n(CC(=O)NCCON=C(N)N)c2=O)cc1,-0.552842
Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3CCO)n1,0.959041
Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C)c(C)n4C)n2)cc1CN1CC(O)C1,0.792392
CC(C)N1CCN(C(=O)c2ccc(CN3CCCCC3)cc2)CC1,1.1134805
CCCC(=O)O[C@H]1[C@@H](F)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CNS(=O)(=O)NC(=O)c1ccccc1O,-0.30103
O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc(C(=O)O)cc4)CC3)ccc2N1,-0.221849
Cc1cc(C(=O)Nc2ccc(N3CCC(N4CCCC4C)C3)cc2)n[nH]1,0.963316
COc1ccccc1-n1[nH]c2cc(=O)n3c(c2c1=O)CN(Cc1ccccn1)CCC3,0.146128
NC1=NC(c2ccc(OC(F)F)cc2)(c2cccc(-c3cncnc3)c2)C2=NCC(F)(F)CN12,0.612784
CNC1(c2ccc(N3CCc4c(C(N)=O)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,0.591065
COCCC#Cc1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N3CC(F)(F)CN=C32)c1,0.977724
CC(C)NC[C@H](COc1cccc2ccccc12)OC(=O)C1CC1,1.49
COc1cccc(-c2cccc(C3(c4ccncc4)N=C(N)CS3)c2)c1,1.255273
Nc1nc(O)c2ncn([C@@H]3C[C@H](CO)[C@H]3CO)c2n1,-0.055517
COc1cc2ncnc(Nc3c(F)ccc(O)c3C)c2cc1OC,0.913814
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(C5=NCCO5)CC4)cc2)CC3)cc1,0.792392
CC1(c2cccc(-c3cccnc3)c2)N=C(N)c2ccccc2O1,1.230449
COc1cc(Sc2c(-n3ccnc3)[nH]c3ccccc23)cc(OC)c1OC,0.751762
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,0.889702
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(F)cc3F)cc(OC)c2NC1=O,1.342423
COc1cccc(/C=C/C(=O)NC2(C(=O)N[C@H](Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)c1,0.146128
CN(Cc1ccc(F)cc1)C(=O)[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]1CN1CCN(C(=O)CN2CCCCC2)CC1,0.462398
O=C(Cc1nc(O)cc(N2CCOCC2)n1)Nc1ccc(F)c(Cl)c1,-0.09691
Oc1ncnc2c(-n3cc(CCN4CCC(c5cccs5)CC4)cn3)nccc12,1.251151
COc1ccc(-c2c(O)ccc3cc(-c4cccc(O)c4)ccc23)cn1,0.90309
COC(=O)N[C@H](C(=O)NN(CCC[C@@]1(Cc2ccccc2)C(=O)N([C@H]2c3ccccc3C[C@H]2O)C[C@H]1O)Cc1ccc(-c2ccccn2)cc1)C(C)(C)C,0.531479
N[C@@H](CC(=O)N1CCC[C@H]1c1noc(C2(C(F)(F)F)CC2)n1)Cc1cc(F)c(F)cc1F,1.361728
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,1.332439
CN(Cc1cccc2c1S(=O)(=O)N/C2=C1/C(=O)[C@H](C(C)(C)C)N(Cc2ccc(F)c(Cl)c2)C1=O)S(C)(=O)=O,-0.69897
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,1.288249
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,1.7196255
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,1.2636135
Cc1cc(N2CCC(N3CCCC3C)C2)ccc1NC(=O)c1cc(F)ccc1C,0.963316
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,-0.604713
COc1cc(C2Oc3ccc4c(=O)c5ccccc5oc4c3OC2CO)ccc1O,1.158362
CCc1ccc(Nc2nc3cc(Oc4ccnc(C(=O)NC)c4)ccc3o2)cc1,1.0
N#Cc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,0.278754
C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CC2CN(C(C)=O)C2)cc1O,1.690196
NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1,1.117271
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1,0.0
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(C)C(N)=N2)cc1,1.447158
C=CCN(C(=O)Cc1ccc(S(=O)(=O)NC)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1,0.674861
C/N=C(\NC#N)NCCSCc1nc[nH]c1C,0.268344
COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCN(CCN(C)C)CC2)c(C)c1,0.322219
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,1.521873
COc1ccn(-c2nc(C)c(C(=O)NCc3ccccc3)s2)c(=O)c1,1.176091
CNC(=O)c1cc(Oc2ccc3sc(Nc4ccc(Br)cc4)nc3c2)ccn1,1.0
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)CCCC1)c1cc2ccccc2o1,0.7784593333333335
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(N3CCOCC3)nncc2c1,1.021189
CCCCCCC(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,-0.0846
O=C(CNC(=O)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1)c1ccccc1,1.342423
O=C(CO)Nc1cnc2ncn(Cc3ccc(Cl)c(Cl)c3)c(=O)c2c1,0.968483
COC(=O)c1ccccc1-c1c2ccc(=N)cc-2oc2cc(N)ccc12,0.058848
Oc1ncnc2c(-n3cc(CCN4CCC(c5cc(Cl)cc(Cl)c5)CC4)cn3)nccc12,0.802089
O=C(O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2c(Cl)cccc21,-0.154902
N=C(N)NOCCNC(=O)Cn1c(Cl)cnc(NCC(F)(F)c2ccccc2)c1=O,-0.30103
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,1.0
NC(=O)C1CCN(c2c(Cl)cncc2Cl)CC1,1.556303
Nc1ncnc2c1C(=O)N(c1ccc(-c3ccccc3)cc1)CCO2,1.0
NS(=O)(=O)c1cccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)c1,-0.154902
COc1ccc2onc(N3CCN(CCCCNC(=O)c4cc(-c5ccco5)[nH]n4)CC3)c2c1,0.868644
C1=C(c2cccnc2)CCc2ccccc21,1.164353
CCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc(O)c2nn(CCN3CCOCC3)c(CC)c2n1,0.39794
COc1cc2c(cc1OC)CN(Cc1ccc3cc(O)ccc3c1)CC2,1.547775
COc1ccc(-n2nc(S(C)(=O)=O)c3c2C(=O)N(c2ccc(C4(Cn5ccnc5C)CC4)cc2)CC3)cc1,0.041393
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,0.941747
N=C(N)SCc1ccccc1Sc1ccccc1CSC(=N)N,-0.124939
Cc1ccc(NS(=O)(=O)c2cc3c(cc2N[C@@H](C)CO)NC(=O)CC3)cc1Cl,0.053078
Cc1cn(C2C=CC(CO)O2)c(=O)nc1N,0.653213
CCOC(=O)c1cnc(N2CCN(C(=O)NS(=O)(=O)c3ccc(C)cc3)CC2)c(Cl)c1,0.39794
CC(N)Cc1ccccc1,1.605843
Cc1cc(COc2ccc(NC(=O)[C@H]3CCN(C(=O)c4ccco4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,-1.0
CC(C)(C)C[C@H]1C[C@@H](c2cc(=O)[nH]o2)CCN1,0.414973
C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(=O)/C(=C(/N)O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,0.348305
Cc1cc(COc2ccc(C(=O)NC3(CC(=O)NO)CCN(c4ccccc4)CC3)cc2)c2ccccc2n1,-0.30103
CC(=O)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,0.38
Cc1ccc(N2CCN(C(=O)[C@@H]3CN(C4CCOCC4)C[C@H]3c3ccc(Cl)cc3)CC2)c([C@@H](N)C(C)C)c1,-0.09691
CCC[C@]1(CC(=O)O)OCCc2c1[nH]c1c(C)ccc(C#N)c21,1.380211
O=C(O)CN1C(=O)[C@@]2(NC(=O)N(Cc3cc(Cl)ccc3F)C2=O)c2cc(Cl)ccc21,-0.69897
CS(=O)(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1,0.025306
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,1.41
C[C@H]1O[C@@H](n2cnc3c(N)nc(OC4CCCC4)nc32)[C@H](O)[C@@H]1O,0.860937
CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ncn(C)n4)cc23)CC1,1.255273
C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,0.18
COc1cc(/C=C/C(=O)O)ccc1O,1.028029
COC(=O)c1ccc(NC(=O)c2cccc(-c3cc(C(=O)Nc4ccncc4F)ccc3CN)c2)cc1,-0.09691
N#Cc1ccc(-c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)c(Cl)c1,1.683047
COC(=O)N[C@H](C(=O)NN(CCC[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)Cc1ccc(Br)cc1)C(C)(C)C,1.30103
CC(=O)N(C)Cc1ccc(-c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)c(Cl)c1,1.294466
COCCNS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1,1.30103
CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,1.431364
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(C)=C1C4(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0.447158
Nc1nc(O)c(Cl)c(-c2ccc(OCC3CCOC3)c(OC(F)(F)F)c2)n1,0.80618
COc1cccc(S(=O)(=O)NC(=O)c2cc(-c3ccc(C#CCO)s3)c(OC)cc2OC)c1,0.592177
O=C(Cc1cccc2ccccc12)Nc1cn([C@H]2C[C@@H](NC(=O)c3ccccn3)C2)cn1,1.414973
N=C(N)SCc1ccccc1Sc1ccc(F)cc1CSC(=N)N,-0.60206
C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,0.18
CC(C)(C)[C@@H](O)C(=O)N1C[C@@H]2C[C@@H]2[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1,1.230449
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(-c4ccccc4CN(CCO)CCO)cc2)CC3)cc1,-0.045757
Nc1ncnc2c1C(=O)N(c1ccc(-c3c(F)cccc3F)cc1)CCO2,1.0
Cn1c(Cc2nc(O)cc(N3CCOCC3)n2)nc2cccc(-c3ccccc3)c21,0.591065
O=c1c2cccnc2n(Cc2ccccc2)c(=O)n1Cc1ccccc1,1.4843
COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCC(C(C)(C)CN(C)C)CC2)c(C)c1,1.133539
C[C@H]1CN(c2cccc3nc(-c4nc(-c5cc(C(=O)N(C)C)ccn5)cnc4N)n(C)c23)CCN1,0.69897
CC(C(=O)O)c1ccc(-c2ccc(C3CCCCC3)cc2)c(F)c1,0.69897
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,0.089905
Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,0.778151
CC1=NC(c2ccc(F)cc2)(c2cccc(-c3cccnc3)c2)N=C1N,1.612784
Cn1cc(C#N)c2ccc(NC(=O)NOCc3ccccc3)cc21,1.285557
CN(C)C(=O)c1cccc(/N=c2\c(O)c(O)c2=Nc2ccccc2)c1O,0.380211
CCCS(=O)(=O)c1ccc(F)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1,1.033424
COc1cc2c(cc1OC)CN(CCCC1=CCCc3c(OC)cccc31)CC2,1.20412
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1.053079
CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)C4CC4)ccc3N2)c(O)c2cccn21,-0.09691
CS(=O)(=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,0.778151
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,1.296665
COC(=O)N[C@H](C(=O)NN(CC[C@@]1(Cc2ccccc2)C(=O)N([C@H]2c3ccccc3C[C@H]2O)C[C@@H]1O)Cc1ccc(-c2cccnc2)cc1)C(C)(C)C,0.70757
CC(C)NC(=O)Cn1c(-c2cccc(Cl)c2)nc2ccc(-c3cccc(CN4CCCCC4)c3)cc2c1=O,1.149219
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,1.91
OCC(O)C(O)C(O)C(O)CO,-0.382329
COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,0.662758
CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,-1.38
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.372912
Cn1c(COc2ccc(F)cc2)c2c(=O)n(-c3ccccc3Cl)[nH]c2cc1=O,1.550228
COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1OC,1.450202
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(-c4ccccc4CN)cc2)CC3)cc1,0.079181
O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,-0.36
CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(C#N)nc3)c(F)c2)C(=O)O1,1.621625
COC(=O)N[C@H](C(=O)NN(CC[C@@]1(Cc2ccccc2)C(=O)N([C@H]2c3ccccc3C[C@H]2O)C[C@H]1O)Cc1ccc(-c2cccnc2)cc1)C(C)(C)C,0.579784
O=C(NCc1cc(Cl)ccc1-n1cnnn1)[C@@H]1[C@H]2C[C@H]2CN1C(=O)[C@H](O)c1ccccc1,1.079181
Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCN(C(=O)C(C)(C)N)C3(C)C)cc1,0.505838
COCCn1cc(C(=O)C(=O)Nc2ccc(OC(C)C)nc2)c2ccccc21,1.181844
CNC(=O)[C@@H](NC(=O)[C@@](O)(CCCN(Cc1ccc(C#Cc2cccnc2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)Cc1ccccc1)C(C)(C)C,0.78533
CC(C)C[C@H]1C(=O)NCC(=O)N(C)[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N1C,-1.522879
O=C(/C=C/c1ccccc1Cl)NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1,0.0
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,0.9207095
CO[C@H]1C(=O)[C@]2(C)CC[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,0.561101
C[C@H]1Cn2c(nnc2C(C)(C)C)CN1C(=O)c1cccc(C(F)(F)c2nnc(O)c3ccccc23)c1,0.792392
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,0.889302
CCOC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.5579425
CC(C)C[C@@H](C=O)NC(=O)[C@@H](NS(=O)(=O)c1ccc(F)cc1)C(C)C,0.414973
CN[C@@H](Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,0.260071
CSc1nc2ccccc2n1Cc1ccc(C(=O)N[C@@H]2CNC[C@@H]2C(=O)NO)cc1,-0.69897
CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(N(C)C)cc4)nc3c2)ccn1,1.0
CC(C)CCOC(=O)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,0.732394
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1.1119720000000002
O=C(Cc1nc(O)cc(N2CCOCC2)n1)N1CCc2c(OC(F)(F)F)cccc21,0.612784
N[C@@H](CC(=O)N1CCC[C@H]1c1nc(-c2ncc(F)cc2F)no1)Cc1cc(F)c(F)cc1F,0.477121
CCCCC(=O)NCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC1=O,-0.031984
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,1.5823985
C=CCOc1ccccc1OC[C@@H](CNC(C)C)OC(=O)C1CC1,1.455
CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(Cl)cc2)C1,0.164353
O=C1Cc2cc(C(=O)N[C@H]3C[C@H]4CC[C@@H](C3)N4S(=O)(=O)CC3CCN(CCCC(F)(F)F)CC3)c(Cl)cc2N1,-0.19382
CC[C@@H](C)Nc1nc(C)nc2c(-c3ccc(OC)nc3C)c(C)nn12,1.230449
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,1.276454
CC(C)NCC(COc1ccc(CCOCC2CC2)cc1)OC(=O)C1CC1,1.869919
O=c1[nH]c2ccccc2n1CCCN1CCC(Nn2c(=O)[nH]c3cc(Cl)ccc32)CC1,0.579783
C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N4CCOCC4)cc(CN4CCOc5c(F)cc(F)cc54)c3o2)CCO1,0.755875
COC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3c1CN(C(C)=O)CC3)C2)c1ccccc1,0.60206
